"site","date","mean_depth_ft","month","year","julian"
"6811708","2014-02-01",226.79,2,2014,"32"
"6811708","2014-03-01",226.445,3,2014,"60"
"6811708","2014-04-01",242.41,4,2014,"91"
"6811708","2014-05-01",240.795,5,2014,"121"
"6811708","2014-06-01",229.975,6,2014,"152"
"6811708","2014-07-01",248.275,7,2014,"182"
"6811708","2014-08-01",253.145,8,2014,"213"
"6811708","2014-09-01",244.335,9,2014,"244"
"6811708","2014-10-01",242.94,10,2014,"274"
"6811708","2014-11-01",237.81,11,2014,"305"
"6811708","2014-12-01",241.1,12,2014,"335"
"6811708","2015-01-01",228.955,1,2015,"1"
"6811708","2015-02-01",225.44,2,2015,"32"
"6811708","2015-03-01",225.785,3,2015,"60"
"6811708","2015-04-01",222.005,4,2015,"91"
"6811708","2015-05-01",227.33,5,2015,"121"
"6811708","2015-06-01",212.2,6,2015,"152"
"6811708","2015-07-01",237.55,7,2015,"182"
"6811708","2015-08-01",237.955,8,2015,"213"
"6811708","2015-09-01",254.04,9,2015,"244"
"6811708","2015-10-01",248.545,10,2015,"274"
"6811708","2015-11-01",227.93,11,2015,"305"
"6811708","2015-12-01",222.26,12,2015,"335"
"6811708","2016-01-01",221.04,1,2016,"1"
"6811708","2016-02-01",224.36,2,2016,"32"
"6811708","2016-03-01",220.055,3,2016,"61"
"6811708","2016-04-01",218.355,4,2016,"92"
"6811708","2016-05-01",210.95,5,2016,"122"
"6811708","2016-06-01",232.22,6,2016,"153"
"6811708","2016-07-01",240.285,7,2016,"183"
"6811708","2016-08-01",235.725,8,2016,"214"
"6811708","2016-09-01",234.805,9,2016,"245"
"6811708","2016-10-01",234.03,10,2016,"275"
"6811708","2016-11-01",231.95,11,2016,"306"
"6811708","2016-12-01",221.585,12,2016,"336"
"6811708","2017-01-01",221.85,1,2017,"1"
"6811708","2017-02-01",217.455,2,2017,"32"
"6811708","2017-03-01",213.385,3,2017,"60"
"6811708","2017-04-01",227.58,4,2017,"91"
"6811708","2017-05-01",222.245,5,2017,"121"
"6811708","2017-06-01",227.87,6,2017,"152"
"6811708","2017-07-01",238.79,7,2017,"182"
"6811708","2017-08-01",255.5,8,2017,"213"
"6811708","2017-09-01",269.735,9,2017,"244"
"6811708","2017-10-01",234.36,10,2017,"274"
"6811708","2017-11-01",258.325,11,2017,"305"
"6811708","2017-12-01",234.37,12,2017,"335"
"6811708","2018-01-01",255.67,1,2018,"1"
"6811708","2018-02-01",241.465,2,2018,"32"
"6811708","2018-03-01",235.455,3,2018,"60"
"6811708","2018-04-01",234.98,4,2018,"91"
"6811708","2018-05-01",261.275,5,2018,"121"
"6811708","2018-06-01",285.51,6,2018,"152"
"6811708","2018-07-01",273.58,7,2018,"182"
"6811708","2018-08-01",248.56,8,2018,"213"
"6811708","2018-09-01",232.47,9,2018,"244"
"6811708","2018-10-01",223.98,10,2018,"274"
"6811708","2018-11-01",216.17,11,2018,"305"
"6811708","2018-12-01",212.665,12,2018,"335"
"6811708","2019-01-01",207.5,1,2019,"1"
"6811708","2019-02-01",206.855,2,2019,"32"
"6811708","2019-03-01",229.735,3,2019,"60"
"6811708","2019-04-01",220.88,4,2019,"91"
"6811708","2019-05-01",203.79,5,2019,"121"
"6811708","2019-06-01",207.46,6,2019,"152"
"6811708","2019-07-01",234.915,7,2019,"182"
"6811708","2019-08-01",234.365,8,2019,"213"
"6811708","2019-09-01",249.05,9,2019,"244"
"6811708","2019-10-01",257.15,10,2019,"274"
"6811708","2019-11-01",234.37,11,2019,"305"
"6811708","2019-12-01",227.135,12,2019,"335"
"6811708","2020-01-01",223.805,1,2020,"1"
"6811708","2020-02-01",226.725,2,2020,"32"
"6811708","2020-03-01",235.48,3,2020,"61"
"6811708","2020-04-01",223.235,4,2020,"92"
"6811708","2020-05-01",237.705,5,2020,"122"
"6811708","2020-06-01",256.535,6,2020,"153"
"6811708","2020-07-01",272.57,7,2020,"183"
"6811708","2020-08-01",280.865,8,2020,"214"
"6811708","2020-09-01",254.345,9,2020,"245"
"6811708","2020-10-01",236.535,10,2020,"275"
"6811708","2020-11-01",257.41,11,2020,"306"
"6811708","2020-12-01",253.4,12,2020,"336"
"6811708","2021-01-01",234.615,1,2021,"1"
"6811708","2021-02-01",232.6,2,2021,"32"
"6811708","2021-03-01",233.655,3,2021,"60"
"6811708","2021-04-01",248.115,4,2021,"91"
"6811708","2021-05-01",240.875,5,2021,"121"
"6811708","2021-06-01",241.675,6,2021,"152"
"6811708","2021-07-01",244.13,7,2021,"182"
"6811708","2021-08-01",228.465,8,2021,"213"
"6811708","2021-09-01",248.415,9,2021,"244"
"6811708","2021-10-01",239.945,10,2021,"274"
"6811708","2021-11-01",228.32,11,2021,"305"
"6811708","2021-12-01",228.94,12,2021,"335"
"6811708","2022-01-01",239.78,1,2022,"1"
"6811708","2022-02-01",228.755,2,2022,"32"
"6811708","2022-03-01",228.09,3,2022,"60"
"6811708","2022-04-01",242.86,4,2022,"91"
"6811708","2022-05-01",238.405,5,2022,"121"
"6811708","2022-06-01",268.225,6,2022,"152"
"6811708","2022-07-01",275.64,7,2022,"182"
"6811708","2022-08-01",251.98,8,2022,"213"
"6811708","2022-09-01",272.47,9,2022,"244"
"6811708","2022-10-01",272.45,10,2022,"274"
"6811708","2022-11-01",263.94,11,2022,"305"
"6811708","2022-12-01",237.485,12,2022,"335"
"6811708","2023-01-01",253.6,1,2023,"1"
"6811708","2023-02-01",235.205,2,2023,"32"
"6811708","2023-03-01",243.905,3,2023,"60"
"6811708","2023-04-01",235.51,4,2023,"91"
"6811708","2023-05-01",233.855,5,2023,"121"
"6811708","2023-06-01",254.83,6,2023,"152"
"6811814","2007-07-01",200,7,2007,"182"
"6811814","2007-08-01",205.335,8,2007,"213"
"6811814","2007-09-01",206.55,9,2007,"244"
"6811814","2007-10-01",212.55,10,2007,"274"
"6811814","2007-11-01",217.35,11,2007,"305"
"6811814","2007-12-01",220.8,12,2007,"335"
"6811814","2008-01-01",222.3,1,2008,"1"
"6811814","2008-02-01",222.05,2,2008,"32"
"6811814","2008-03-01",222.1,3,2008,"61"
"6811814","2008-04-01",227.45,4,2008,"92"
"6811814","2008-05-01",227,5,2008,"122"
"6811814","2008-06-01",232.75,6,2008,"153"
"6811814","2008-07-01",231.4,7,2008,"183"
"6811814","2008-08-01",230.8,8,2008,"214"
"6811814","2008-09-01",232.9,9,2008,"245"
"6811814","2008-10-01",232.65,10,2008,"275"
"6811814","2008-11-01",232.6,11,2008,"306"
"6811814","2008-12-01",231.466666666667,12,2008,"336"
"6811814","2009-01-01",231.4,1,2009,"1"
"6811814","2009-02-01",232.2,2,2009,"32"
"6811814","2009-03-01",231.9,3,2009,"60"
"6811814","2009-04-01",234.05,4,2009,"91"
"6811814","2009-05-01",235,5,2009,"121"
"6811814","2009-06-01",238.75,6,2009,"152"
"6811814","2009-07-01",241.05,7,2009,"182"
"6811814","2009-08-01",240.5,8,2009,"213"
"6811814","2009-09-01",237.385,9,2009,"244"
"6811814","2009-10-01",225.75,10,2009,"274"
"6811814","2009-11-01",228,11,2009,"305"
"6811814","2009-12-01",225.9,12,2009,"335"
"6811814","2010-01-01",225,1,2010,"1"
"6811814","2010-02-01",209.225,2,2010,"32"
"6811814","2010-03-01",212.6,3,2010,"60"
"6811814","2010-04-01",213.6,4,2010,"91"
"6811814","2010-05-01",213.24,5,2010,"121"
"6811814","2010-06-01",220.915,6,2010,"152"
"6811814","2010-07-01",225.3,7,2010,"182"
"6811814","2010-08-01",232.09,8,2010,"213"
"6811814","2010-09-01",216.3,9,2010,"244"
"6811814","2010-10-01",224.74,10,2010,"274"
"6811814","2010-11-01",228.23,11,2010,"305"
"6811814","2010-12-01",228.25,12,2010,"335"
"6811814","2011-01-01",229.92,1,2011,"1"
"6811814","2011-02-01",228.96,2,2011,"32"
"6811814","2011-03-01",231.64,3,2011,"60"
"6811814","2011-04-01",235.695,4,2011,"91"
"6811814","2011-05-01",237.015,5,2011,"121"
"6811814","2011-06-01",240.185,6,2011,"152"
"6811814","2011-07-01",240.845,7,2011,"182"
"6811814","2011-08-01",241.47,8,2011,"213"
"6811814","2011-09-01",242.16,9,2011,"244"
"6811814","2011-10-01",236.38,10,2011,"274"
"6811814","2011-11-01",236.365,11,2011,"305"
"6811814","2011-12-01",233.66,12,2011,"335"
"6811814","2012-01-01",233.445,1,2012,"1"
"6811814","2012-02-01",230.715,2,2012,"32"
"6811814","2012-03-01",229.9,3,2012,"61"
"6811814","2012-04-01",232.2,4,2012,"92"
"6811814","2012-05-01",233.91,5,2012,"122"
"6811814","2012-06-01",239.95,6,2012,"153"
"6811814","2012-07-01",238.065,7,2012,"183"
"6811814","2012-08-01",240.2,8,2012,"214"
"6811814","2012-09-01",240,9,2012,"245"
"6811814","2012-10-01",234.7,10,2012,"275"
"6811814","2012-11-01",235.3,11,2012,"306"
"6811814","2012-12-01",234.15,12,2012,"336"
"6811814","2013-01-01",232.35,1,2013,"1"
"6811814","2013-02-01",232.95,2,2013,"32"
"6811814","2013-03-01",235.35,3,2013,"60"
"6811814","2013-04-01",235.75,4,2013,"91"
"6811814","2013-05-01",232.3,5,2013,"121"
"6811814","2013-06-01",234.4,6,2013,"152"
"6811814","2013-07-01",237.4,7,2013,"182"
"6811814","2013-08-01",240.1,8,2013,"213"
"6811814","2013-09-01",239.4,9,2013,"244"
"6811814","2013-10-01",236.55,10,2013,"274"
"6811814","2013-11-01",233.015,11,2013,"305"
"6811814","2013-12-01",233.35,12,2013,"335"
"6811814","2014-01-01",234.7,1,2014,"1"
"6811814","2014-02-01",235.8,2,2014,"32"
"6811814","2014-03-01",236.9,3,2014,"60"
"6811814","2014-04-01",239.25,4,2014,"91"
"6811814","2014-05-01",236.1,5,2014,"121"
"6811814","2014-06-01",237.1,6,2014,"152"
"6811814","2014-07-01",241.34,7,2014,"182"
"6811814","2014-08-01",243.45,8,2014,"213"
"6811814","2014-09-01",240.85,9,2014,"244"
"6811814","2014-10-01",242.015,10,2014,"274"
"6811814","2014-11-01",238.8,11,2014,"305"
"6811814","2014-12-01",236.8,12,2014,"335"
"6811814","2015-01-01",232,1,2015,"1"
"6811814","2015-02-01",231.65,2,2015,"32"
"6811814","2015-03-01",232.45,3,2015,"60"
"6811814","2015-04-01",228.5,4,2015,"91"
"6811814","2015-05-01",215.6,5,2015,"121"
"6811814","2015-06-01",211.2,6,2015,"152"
"6811814","2015-07-01",225.8,7,2015,"182"
"6811814","2015-08-01",235.2,8,2015,"213"
"6811814","2015-09-01",237.5,9,2015,"244"
"6811814","2015-10-01",237.55,10,2015,"274"
"6811814","2015-11-01",229.25,11,2015,"305"
"6811814","2015-12-01",220.5,12,2015,"335"
"6811814","2016-01-01",223.55,1,2016,"1"
"6811814","2016-02-01",228.25,2,2016,"32"
"6811814","2016-03-01",227.1,3,2016,"61"
"6811814","2016-04-01",220.55,4,2016,"92"
"6811814","2016-05-01",210.9,5,2016,"122"
"6811814","2016-06-01",211.8,6,2016,"153"
"6811814","2016-07-01",228,7,2016,"183"
"6811814","2016-08-01",224.65,8,2016,"214"
"6811814","2016-09-01",228.6,9,2016,"245"
"6811814","2016-10-01",233.35,10,2016,"275"
"6811814","2016-11-01",229.15,11,2016,"306"
"6811814","2016-12-01",222.55,12,2016,"336"
"6811814","2017-01-01",224.6,1,2017,"1"
"6811814","2017-02-01",220.05,2,2017,"32"
"6811814","2017-03-01",222.05,3,2017,"60"
"6811814","2017-04-01",224.95,4,2017,"91"
"6811814","2017-05-01",231.25,5,2017,"121"
"6811814","2017-06-01",232.9,6,2017,"152"
"6811814","2017-07-01",237.8,7,2017,"182"
"6811814","2017-08-01",236.55,8,2017,"213"
"6811814","2017-09-01",236.8,9,2017,"244"
"6811814","2017-10-01",235.35,10,2017,"274"
"6811814","2017-11-01",235.85,11,2017,"305"
"6811814","2017-12-01",234.6,12,2017,"335"
"6811814","2018-01-01",233.95,1,2018,"1"
"6811814","2018-02-01",233.3,2,2018,"32"
"6811814","2018-03-01",234.65,3,2018,"60"
"6811814","2018-04-01",237.9,4,2018,"91"
"6811814","2018-05-01",238,5,2018,"121"
"6811814","2018-06-01",244.9,6,2018,"152"
"6811814","2018-07-01",242.89,7,2018,"182"
"6811814","2018-08-01",241,8,2018,"213"
"6811814","2018-09-01",210.2,9,2018,"244"
"6811814","2018-10-01",205.65,10,2018,"274"
"6811814","2018-11-01",210.15,11,2018,"305"
"6811814","2018-12-01",211.4,12,2018,"335"
"6811814","2019-01-01",209.3,1,2019,"1"
"6811814","2019-02-01",213.5,2,2019,"32"
"6811814","2019-03-01",221,3,2019,"60"
"6811814","2019-04-01",221.4,4,2019,"91"
"6811814","2019-05-01",210.675,5,2019,"121"
"6811814","2019-06-01",214.75,6,2019,"152"
"6811814","2019-07-01",227.95,7,2019,"182"
"6811814","2019-08-01",233.15,8,2019,"213"
"6811814","2019-09-01",234.1,9,2019,"244"
"6811814","2019-10-01",233.05,10,2019,"274"
"6811814","2019-11-01",231.65,11,2019,"305"
"6811814","2019-12-01",232.5,12,2019,"335"
"6811814","2020-01-01",231.65,1,2020,"1"
"6811814","2020-02-01",228.65,2,2020,"32"
"6811814","2020-03-01",232.7,3,2020,"61"
"6811814","2020-04-01",233,4,2020,"92"
"6811814","2020-05-01",228.14,5,2020,"122"
"6811814","2020-06-01",234.76,6,2020,"153"
"6811814","2020-07-01",239.65,7,2020,"183"
"6811814","2020-08-01",241.25,8,2020,"214"
"6811814","2020-09-01",236.5,9,2020,"245"
"6811814","2020-10-01",239.6,10,2020,"275"
"6811814","2020-11-01",239.2,11,2020,"306"
"6811814","2020-12-01",237,12,2020,"336"
"6811814","2021-01-01",235.5,1,2021,"1"
"6811814","2021-02-01",234.6,2,2021,"32"
"6811814","2021-03-01",235.75,3,2021,"60"
"6811814","2021-04-01",238.05,4,2021,"91"
"6811814","2021-05-01",224.8,5,2021,"121"
"6811814","2021-06-01",222.55,6,2021,"152"
"6811814","2021-07-01",214.36,7,2021,"182"
"6811814","2021-08-01",228.4,8,2021,"213"
"6811814","2021-09-01",229.55,9,2021,"244"
"6811814","2021-10-01",226.75,10,2021,"274"
"6811814","2021-11-01",231.55,11,2021,"305"
"6811814","2021-12-01",232.9,12,2021,"335"
"6811814","2022-01-01",234.45,1,2022,"1"
"6811814","2022-02-01",234.4,2,2022,"32"
"6811814","2022-03-01",235.95,3,2022,"60"
"6811814","2022-04-01",237.5,4,2022,"91"
"6811814","2022-05-01",239.525,5,2022,"121"
"6811814","2022-06-01",243.35,6,2022,"152"
"6811814","2022-07-01",247.25,7,2022,"182"
"6811814","2022-08-01",245.35,8,2022,"213"
"6811814","2022-09-01",246.2,9,2022,"244"
"6811814","2022-10-01",246.84,10,2022,"274"
"6811814","2022-11-01",243.35,11,2022,"305"
"6811814","2022-12-01",241.1,12,2022,"335"
"6811814","2023-01-01",240.15,1,2023,"1"
"6811814","2023-02-01",238.75,2,2023,"32"
"6811814","2023-03-01",240.05,3,2023,"60"
"6811814","2023-04-01",239.1,4,2023,"91"
"6811814","2023-05-01",236.15,5,2023,"121"
"6811814","2023-06-01",240.6,6,2023,"152"
"6811817","2022-01-01",185.125,1,2022,"1"
"6811817","2022-02-01",193.44,2,2022,"32"
"6811817","2022-03-01",192.25,3,2022,"60"
"6811817","2022-04-01",192.45,4,2022,"91"
"6811817","2022-05-01",191.57,5,2022,"121"
"6811817","2022-06-01",190.86,6,2022,"152"
"6811817","2022-07-01",189.93,7,2022,"182"
"6811817","2022-08-01",190.455,8,2022,"213"
"6811817","2022-09-01",190.07,9,2022,"244"
"6811817","2022-10-01",190.055,10,2022,"274"
"6811817","2022-11-01",192.04,11,2022,"305"
"6811817","2022-12-01",192.84,12,2022,"335"
"6811817","2023-01-01",192.635,1,2023,"1"
"6811817","2023-02-01",192.53,2,2023,"32"
"6811817","2023-03-01",191.64,3,2023,"60"
"6811817","2023-04-01",192.35,4,2023,"91"
"6811817","2023-05-01",194.08,5,2023,"121"
"6811817","2023-06-01",191.065,6,2023,"152"
"6812106","2005-11-01",99.335,11,2005,"305"
"6812106","2005-12-01",99.75,12,2005,"335"
"6812106","2006-01-01",100.535,1,2006,"1"
"6812106","2006-02-01",100.83,2,2006,"32"
"6812106","2006-03-01",101.125,3,2006,"60"
"6812106","2006-04-01",101.335,4,2006,"91"
"6812106","2006-05-01",102.335,5,2006,"121"
"6812106","2006-06-01",101.54,6,2006,"152"
"6812106","2006-07-01",101.67,7,2006,"182"
"6812106","2006-08-01",102.625,8,2006,"213"
"6812106","2006-09-01",102.545,9,2006,"244"
"6812106","2006-10-01",102.125,10,2006,"274"
"6812106","2006-11-01",102.71,11,2006,"305"
"6812106","2006-12-01",101.79,12,2006,"335"
"6812106","2007-01-01",92.08,1,2007,"1"
"6812106","2007-02-01",96.935,2,2007,"32"
"6812106","2007-03-01",81.685,3,2007,"60"
"6812106","2007-04-01",86.83,4,2007,"91"
"6812106","2007-05-01",85.57,5,2007,"121"
"6812106","2007-06-01",86.44,6,2007,"152"
"6812106","2007-07-01",76.94,7,2007,"182"
"6812106","2007-08-01",75.355,8,2007,"213"
"6812106","2007-09-01",77.93,9,2007,"244"
"6812106","2007-10-01",87.625,10,2007,"274"
"6812106","2007-11-01",91.55,11,2007,"305"
"6812106","2007-12-01",94.975,12,2007,"335"
"6812106","2008-01-01",96.27,1,2008,"1"
"6812106","2008-02-01",97.535,2,2008,"32"
"6812106","2008-03-01",98.05,3,2008,"61"
"6812106","2008-04-01",98.565,4,2008,"92"
"6812106","2008-05-01",99.25,5,2008,"122"
"6812106","2008-06-01",100.3,6,2008,"153"
"6812106","2008-07-01",100.65,7,2008,"183"
"6812106","2008-08-01",100.55,8,2008,"214"
"6812106","2008-09-01",101.3,9,2008,"245"
"6812106","2008-10-01",101.725,10,2008,"275"
"6812106","2008-11-01",101.9,11,2008,"306"
"6812106","2008-12-01",102.15,12,2008,"336"
"6812106","2009-01-01",102.35,1,2009,"1"
"6812106","2009-02-01",102.34,2,2009,"32"
"6812106","2009-03-01",102.225,3,2009,"60"
"6812106","2009-04-01",101.815,4,2009,"91"
"6812106","2009-05-01",102.15,5,2009,"121"
"6812106","2009-06-01",102.88,6,2009,"152"
"6812106","2009-07-01",103.375,7,2009,"182"
"6812106","2009-08-01",103.59,8,2009,"213"
"6812106","2009-09-01",101.42,9,2009,"244"
"6812106","2009-10-01",92.23,10,2009,"274"
"6812106","2009-11-01",94.83,11,2009,"305"
"6812106","2009-12-01",95.42,12,2009,"335"
"6812106","2010-01-01",93.93,1,2010,"1"
"6812106","2010-02-01",83.89,2,2010,"32"
"6812106","2010-03-01",89.685,3,2010,"60"
"6812106","2010-04-01",91.44,4,2010,"91"
"6812106","2010-05-01",91.865,5,2010,"121"
"6812106","2010-06-01",94.31,6,2010,"152"
"6812106","2010-07-01",95.705,7,2010,"182"
"6812106","2010-08-01",97.77,8,2010,"213"
"6812106","2010-09-01",93.575,9,2010,"244"
"6812106","2010-10-01",97.26,10,2010,"274"
"6812106","2010-11-01",98.8,11,2010,"305"
"6812106","2010-12-01",99.455,12,2010,"335"
"6812106","2011-01-01",100.08,1,2011,"1"
"6812106","2011-02-01",100.62,2,2011,"32"
"6812106","2011-03-01",101.175,3,2011,"60"
"6812106","2011-04-01",101.77,4,2011,"91"
"6812106","2011-05-01",102.26,5,2011,"121"
"6812106","2011-06-01",102.955,6,2011,"152"
"6812106","2011-07-01",103.28,7,2011,"182"
"6812106","2011-08-01",103.715,8,2011,"213"
"6812106","2011-09-01",103.99,9,2011,"244"
"6812106","2011-10-01",103.84,10,2011,"274"
"6812106","2011-11-01",104.22,11,2011,"305"
"6812106","2011-12-01",103.45,12,2011,"335"
"6812106","2012-01-01",103.235,1,2012,"1"
"6812106","2012-02-01",102.52,2,2012,"32"
"6812106","2012-03-01",98.93,3,2012,"61"
"6812106","2012-04-01",100.155,4,2012,"92"
"6812106","2012-05-01",99.085,5,2012,"122"
"6812106","2012-06-01",101.015,6,2012,"153"
"6812106","2012-07-01",101.84,7,2012,"183"
"6812106","2012-08-01",102.725,8,2012,"214"
"6812106","2012-09-01",102.99,9,2012,"245"
"6812106","2012-10-01",102.605,10,2012,"275"
"6812106","2012-11-01",103.41,11,2012,"306"
"6812106","2012-12-01",103.735,12,2012,"336"
"6812106","2013-01-01",102.315,1,2013,"1"
"6812106","2013-02-01",103.23,2,2013,"32"
"6812106","2013-03-01",103.915,3,2013,"60"
"6812106","2013-04-01",104.06,4,2013,"91"
"6812106","2013-05-01",102.025,5,2013,"121"
"6812106","2013-06-01",100.385,6,2013,"152"
"6812106","2013-07-01",102.13,7,2013,"182"
"6812106","2013-08-01",103.68,8,2013,"213"
"6812106","2013-09-01",104.225,9,2013,"244"
"6812106","2013-10-01",103.265,10,2013,"274"
"6812106","2013-11-01",103.25,11,2013,"305"
"6812106","2013-12-01",102.985,12,2013,"335"
"6812106","2014-01-01",103.32,1,2014,"1"
"6812106","2014-02-01",103.54,2,2014,"32"
"6812106","2014-03-01",103.74,3,2014,"60"
"6812106","2014-04-01",103.91,4,2014,"91"
"6812106","2014-05-01",103.315,5,2014,"121"
"6812106","2014-06-01",102.565,6,2014,"152"
"6812106","2014-07-01",102.75,7,2014,"182"
"6812106","2014-08-01",103.075,8,2014,"213"
"6812106","2014-09-01",103.655,9,2014,"244"
"6812106","2014-10-01",103.96,10,2014,"274"
"6812106","2014-11-01",102.385,11,2014,"305"
"6812106","2014-12-01",102.875,12,2014,"335"
"6812106","2015-01-01",101.555,1,2015,"1"
"6812106","2015-02-01",101.05,2,2015,"32"
"6812106","2015-03-01",101.015,3,2015,"60"
"6812106","2015-04-01",100.75,4,2015,"91"
"6812106","2015-05-01",81.29,5,2015,"121"
"6812106","2015-06-01",85.18,6,2015,"152"
"6812106","2015-07-01",91.17,7,2015,"182"
"6812106","2015-08-01",94.91,8,2015,"213"
"6812106","2015-09-01",96.885,9,2015,"244"
"6812106","2015-10-01",97.17,10,2015,"274"
"6812106","2015-11-01",92.285,11,2015,"305"
"6812106","2015-12-01",90.13,12,2015,"335"
"6812106","2016-01-01",93.56,1,2016,"1"
"6812106","2016-02-01",95.845,2,2016,"32"
"6812106","2016-03-01",95.255,3,2016,"61"
"6812106","2016-04-01",90.33,4,2016,"92"
"6812106","2016-05-01",81.14,5,2016,"122"
"6812106","2016-06-01",80.875,6,2016,"153"
"6812106","2016-07-01",88.46,7,2016,"183"
"6812106","2016-08-01",92.435,8,2016,"214"
"6812106","2016-09-01",92.99,9,2016,"245"
"6812106","2016-10-01",95.35,10,2016,"275"
"6812106","2016-11-01",96.58,11,2016,"306"
"6812106","2016-12-01",95.245,12,2016,"336"
"6812106","2017-01-01",93.925,1,2017,"1"
"6812106","2017-02-01",86.31,2,2017,"32"
"6812106","2017-03-01",91.98,3,2017,"60"
"6812106","2017-04-01",92.71,4,2017,"91"
"6812106","2017-05-01",95.89,5,2017,"121"
"6812106","2017-06-01",97.53,6,2017,"152"
"6812106","2017-07-01",99.14,7,2017,"182"
"6812106","2017-08-01",99.79,8,2017,"213"
"6812106","2017-09-01",100.305,9,2017,"244"
"6812106","2017-10-01",100.705,10,2017,"274"
"6812106","2017-11-01",101.12,11,2017,"305"
"6812106","2017-12-01",101.055,12,2017,"335"
"6812106","2018-01-01",101.255,1,2018,"1"
"6812106","2018-02-01",101.4,2,2018,"32"
"6812106","2018-03-01",100.86,3,2018,"60"
"6812106","2018-04-01",101.35,4,2018,"91"
"6812106","2018-05-01",101.45,5,2018,"121"
"6812106","2018-06-01",102.245,6,2018,"152"
"6812106","2018-07-01",102.15,7,2018,"182"
"6812106","2018-08-01",102.485,8,2018,"213"
"6812106","2018-09-01",84.205,9,2018,"244"
"6812106","2018-10-01",79.845,10,2018,"274"
"6812106","2018-11-01",89.195,11,2018,"305"
"6812106","2018-12-01",89.155,12,2018,"335"
"6812106","2019-01-01",87.595,1,2019,"1"
"6812106","2019-02-01",90.895,2,2019,"32"
"6812106","2019-03-01",93.63,3,2019,"60"
"6812106","2019-04-01",93.695,4,2019,"91"
"6812106","2019-05-01",85.595,5,2019,"121"
"6812106","2019-06-01",90.56,6,2019,"152"
"6812106","2019-07-01",94.21,7,2019,"182"
"6812106","2019-08-01",96.515,8,2019,"213"
