"date","elevation_at_waterlevel","site","year","julian"
2007-10-15,1148,6812106,2007,288
2007-10-31,1144.75,6812106,2007,304
2007-11-15,1143.5,6812106,2007,319
2007-11-30,1141.4,6812106,2007,334
2007-12-14,1139.75,6812106,2007,348
2007-12-31,1138.3,6812106,2007,365
2008-01-15,1138.26,6812106,2008,15
2008-01-31,1137.2,6812106,2008,31
2008-02-15,1136.83,6812106,2008,46
2008-02-29,1136.1,6812106,2008,60
2008-03-14,1136.3,6812106,2008,74
2008-03-31,1135.6,6812106,2008,91
2008-04-15,1136.1,6812106,2008,106
2008-04-30,1134.77,6812106,2008,121
2008-05-15,1135.3,6812106,2008,136
2008-05-30,1134.2,6812106,2008,151
2008-06-15,1133.7,6812106,2008,167
2008-06-30,1133.7,6812106,2008,182
2008-07-15,1133.5,6812106,2008,197
2008-07-31,1133.2,6812106,2008,213
2008-08-15,1133.45,6812106,2008,228
2008-08-29,1133.45,6812106,2008,242
2008-09-15,1132.8,6812106,2008,259
2008-09-30,1132.6,6812106,2008,274
2008-10-15,1132.4,6812106,2008,289
2008-10-31,1132.15,6812106,2008,305
2008-11-13,1132.1,6812106,2008,318
2008-12-01,1131.9,6812106,2008,336
2008-12-15,1131.85,6812106,2008,350
2008-12-29,1131.8,6812106,2008,364
2009-01-15,1131.7,6812106,2009,15
2009-01-30,1131.6,6812106,2009,30
2009-02-13,1131.7,6812106,2009,44
2009-02-27,1131.62,6812106,2009,58
2009-03-17,1131.8,6812106,2009,76
2009-03-31,1131.75,6812106,2009,90
2009-04-15,1132.06,6812106,2009,105
2009-04-29,1132.31,6812106,2009,119
2009-05-15,1132.34,6812106,2009,135
2009-05-29,1131.36,6812106,2009,149
2009-06-15,1131.35,6812106,2009,166
2009-06-30,1130.89,6812106,2009,181
2009-07-15,1130.78,6812106,2009,196
2009-07-31,1130.47,6812106,2009,212
2009-08-14,1130.43,6812106,2009,226
2009-08-28,1130.39,6812106,2009,240
2009-09-15,1133.09,6812106,2009,258
2009-09-30,1132.07,6812106,2009,273
2009-10-15,1137.18,6812106,2009,288
2009-10-30,1146.36,6812106,2009,303
2009-11-13,1139.37,6812106,2009,317
2009-11-30,1138.97,6812106,2009,334
2009-12-15,1138.58,6812106,2009,349
2010-01-12,1137.26,6812106,2010,12
2010-01-28,1142.88,6812106,2010,28
2010-02-12,1152.19,6812106,2010,43
2010-02-26,1148.03,6812106,2010,57
2010-03-15,1144.98,6812106,2010,74
2010-03-31,1143.65,6812106,2010,90
2010-04-16,1142.3,6812106,2010,106
2010-04-30,1142.82,6812106,2010,120
2010-05-14,1141.01,6812106,2010,134
2010-05-28,1143.26,6812106,2010,148
2010-06-16,1140.42,6812106,2010,167
2010-06-30,1138.96,6812106,2010,181
2010-07-16,1138.95,6812106,2010,197
2010-07-30,1137.64,6812106,2010,211
2010-08-16,1136.66,6812106,2010,228
2010-08-31,1135.8,6812106,2010,243
2010-09-16,1141.66,6812106,2010,259
2010-09-30,1139.19,6812106,2010,273
2010-10-15,1137.28,6812106,2010,288
2010-10-29,1136.2,6812106,2010,302
2010-11-16,1135.54,6812106,2010,320
2010-11-30,1134.86,6812106,2010,334
2010-12-16,1134.65,6812106,2010,350
2010-12-30,1134.44,6812106,2010,364
2011-01-14,1133.98,6812106,2011,14
2011-01-28,1133.86,6812106,2011,28
2011-02-11,1133.45,6812106,2011,42
2011-02-25,1133.31,6812106,2011,56
2011-03-15,1132.96,6812106,2011,74
2011-03-31,1132.69,6812106,2011,90
2011-04-15,1132.34,6812106,2011,105
2011-04-29,1132.12,6812106,2011,119
2011-05-13,1131.82,6812106,2011,133
2011-05-27,1131.66,6812106,2011,147
2011-06-16,1131.17,6812106,2011,167
2011-06-30,1130.92,6812106,2011,181
2011-07-15,1130.79,6812106,2011,196
2011-07-29,1130.65,6812106,2011,210
2011-08-16,1130.37,6812106,2011,228
2011-08-31,1130.2,6812106,2011,243
2011-09-16,1130.06,6812106,2011,259
2011-09-30,1129.96,6812106,2011,273
2011-10-13,1130.37,6812106,2011,286
2011-10-28,1129.95,6812106,2011,301
2011-11-15,1129.8,6812106,2011,319
2011-11-30,1129.76,6812106,2011,334
2011-12-16,1130.22,6812106,2011,350
2011-12-29,1130.88,6812106,2011,363
2012-01-19,1130.5,6812106,2012,19
2012-01-31,1131.03,6812106,2012,31
2012-02-16,1130.85,6812106,2012,47
2012-02-29,1132.11,6812106,2012,60
2012-03-15,1133.7,6812106,2012,75
2012-03-30,1136.44,6812106,2012,90
2012-04-13,1134.39,6812106,2012,104
2012-04-27,1133.3,6812106,2012,118
2012-05-15,1135.62,6812106,2012,136
2012-05-31,1134.21,6812106,2012,152
2012-06-15,1133.05,6812106,2012,167
2012-06-29,1132.92,6812106,2012,181
2012-07-17,1132.4,6812106,2012,199
2012-07-31,1131.92,6812106,2012,213
2012-08-16,1131.37,6812106,2012,229
2012-08-31,1131.18,6812106,2012,244
2012-09-14,1130.99,6812106,2012,258
2012-09-27,1131.03,6812106,2012,271
2012-10-16,1131.64,6812106,2012,290
2012-10-31,1131.15,6812106,2012,305
2012-11-16,1130.73,6812106,2012,321
2012-11-30,1130.45,6812106,2012,335
2012-12-14,1130.34,6812106,2012,349
2012-12-28,1130.19,6812106,2012,363
2013-01-16,1131.97,6812106,2013,16
2013-01-31,1131.4,6812106,2013,31
2013-02-15,1130.9,6812106,2013,46
2013-02-28,1130.64,6812106,2013,59
2013-03-15,1130.22,6812106,2013,74
2013-03-28,1129.95,6812106,2013,87
2013-04-16,1129.88,6812106,2013,106
2013-04-30,1130,6812106,2013,120
2013-05-15,1130.94,6812106,2013,135
2013-05-31,1133.01,6812106,2013,151
2013-06-14,1133.75,6812106,2013,165
2013-06-28,1133.48,6812106,2013,179
2013-07-16,1132.78,6812106,2013,197
2013-07-31,1130.96,6812106,2013,212
2013-08-16,1130.52,6812106,2013,228
2013-08-30,1130.12,6812106,2013,242
2013-09-13,1129.85,6812106,2013,256
2013-09-27,1129.7,6812106,2013,270
2013-10-16,1130.67,6812106,2013,289
2013-10-31,1130.8,6812106,2013,304
2013-11-15,1130.8,6812106,2013,319
2013-11-26,1130.7,6812106,2013,330
2013-12-17,1131.13,6812106,2013,351
2013-12-30,1130.9,6812106,2013,364
2014-01-16,1130.72,6812106,2014,16
2014-01-31,1130.64,6812106,2014,31
2014-02-14,1130.48,6812106,2014,45
2014-02-28,1130.44,6812106,2014,59
2014-03-14,1130.32,6812106,2014,73
2014-03-28,1130.2,6812106,2014,87
2014-04-15,1130.14,6812106,2014,105
2014-04-30,1130.04,6812106,2014,120
2014-05-15,1129.99,6812106,2014,135
2014-05-30,1131.38,6812106,2014,150
2014-06-13,1131.3,6812106,2014,164
2014-06-27,1131.57,6812106,2014,178
2014-07-16,1130.87,6812106,2014,197
2014-07-31,1131.63,6812106,2014,212
2014-08-15,1131.12,6812106,2014,227
2014-08-29,1130.73,6812106,2014,241
2014-09-15,1130.47,6812106,2014,258
2014-09-30,1130.22,6812106,2014,273
2014-10-15,1130.1,6812106,2014,288
2014-10-31,1129.98,6812106,2014,304
2014-11-14,1131.76,6812106,2014,318
2014-11-25,1131.47,6812106,2014,329
2014-12-10,1131.18,6812106,2014,344
2014-12-22,1131.07,6812106,2014,356
2015-01-15,1131.22,6812106,2015,15
2015-01-29,1133.67,6812106,2015,29
2015-02-12,1133.21,6812106,2015,43
2015-02-26,1132.69,6812106,2015,57
2015-03-16,1132.8,6812106,2015,75
2015-03-30,1133.17,6812106,2015,89
2015-04-15,1132.96,6812106,2015,105
2015-04-29,1133.54,6812106,2015,119
2015-05-14,1139.16,6812106,2015,134
2015-05-29,1166.26,6812106,2015,149
2015-06-15,1149.3,6812106,2015,166
2015-06-29,1148.34,6812106,2015,180
2015-07-16,1144.22,6812106,2015,197
2015-07-30,1141.44,6812106,2015,211
2015-08-13,1139.7,6812106,2015,225
2015-08-27,1138.48,6812106,2015,239
2015-09-15,1137.46,6812106,2015,258
2015-09-29,1136.77,6812106,2015,272
2015-10-15,1135.95,6812106,2015,288
2015-10-29,1137.71,6812106,2015,302
2015-11-13,1142.89,6812106,2015,317
2015-11-23,1140.54,6812106,2015,327
2015-12-15,1145.33,6812106,2015,349
2015-12-29,1142.41,6812106,2015,363
2016-01-14,1141.31,6812106,2016,14
2016-01-28,1139.57,6812106,2016,28
2016-02-11,1138.52,6812106,2016,42
2016-02-24,1137.79,6812106,2016,55
2016-03-15,1138.99,6812106,2016,75
2016-03-30,1138.5,6812106,2016,90
2016-04-14,1138.17,6812106,2016,105
2016-04-28,1149.17,6812106,2016,119
2016-05-16,1147.6,6812106,2016,137
2016-05-31,1158.12,6812106,2016,152
2016-06-15,1156.44,6812106,2016,167
2016-06-30,1149.81,6812106,2016,182
2016-07-13,1146.89,6812106,2016,195
2016-07-28,1144.19,6812106,2016,210
2016-08-16,1142.26,6812106,2016,229
2016-08-30,1140.87,6812106,2016,243
2016-09-15,1139.19,6812106,2016,259
2016-09-29,1142.83,6812106,2016,273
2016-10-13,1139.23,6812106,2016,287
2016-10-27,1138.07,6812106,2016,301
2016-11-16,1137.67,6812106,2016,321
2016-11-29,1137.17,6812106,2016,334
2016-12-15,1139.36,6812106,2016,350
2016-12-28,1138.15,6812106,2016,363
2017-01-17,1139.8,6812106,2017,17
2017-01-30,1140.35,6812106,2017,30
2017-02-15,1149.02,6812106,2017,46
2017-02-28,1146.36,6812106,2017,59
2017-03-15,1142.81,6812106,2017,74
2017-03-29,1141.23,6812106,2017,88
2017-04-12,1141.98,6812106,2017,102
2017-04-28,1140.6,6812106,2017,118
2017-05-15,1138.63,6812106,2017,135
2017-05-30,1137.59,6812106,2017,150
2017-06-15,1136.81,6812106,2017,166
2017-06-29,1136.13,6812106,2017,180
2017-07-27,1134.86,6812106,2017,208
2017-08-16,1134.35,6812106,2017,228
2017-08-30,1134.07,6812106,2017,242
2017-09-14,1133.73,6812106,2017,257
2017-09-28,1133.66,6812106,2017,271
2017-10-16,1133.37,6812106,2017,289
2017-10-30,1133.22,6812106,2017,303
2017-11-15,1132.98,6812106,2017,319
2017-11-29,1132.78,6812106,2017,333
2017-12-13,1133.06,6812106,2017,347
2017-12-27,1132.83,6812106,2017,361
2018-01-18,1132.7,6812106,2018,18
2018-01-31,1132.79,6812106,2018,31
2018-02-14,1132.55,6812106,2018,45
2018-02-28,1132.65,6812106,2018,59
2018-03-14,1132.41,6812106,2018,73
2018-03-28,1133.87,6812106,2018,87
2018-04-10,1132.9,6812106,2018,100
2018-04-25,1132.4,6812106,2018,115
2018-05-16,1132.81,6812106,2018,136
2018-05-30,1132.29,6812106,2018,150
2018-06-13,1131.92,6812106,2018,164
2018-06-27,1131.59,6812106,2018,178
2018-07-18,1132.09,6812106,2018,199
2018-07-31,1131.61,6812106,2018,212
2018-08-15,1131.8,6812106,2018,227
2018-08-29,1131.23,6812106,2018,241
2018-09-12,1145.08,6812106,2018,255
2018-09-26,1154.51,6812106,2018,269
2018-10-16,1153.44,6812106,2018,289
2018-10-30,1154.87,6812106,2018,303
2018-11-15,1146.03,6812106,2018,319
2018-11-29,1143.58,6812106,2018,333
2018-12-12,1143.37,6812106,2018,346
2018-12-27,1146.32,6812106,2018,361
2019-01-16,1147.27,6812106,2019,16
2019-01-30,1145.54,6812106,2019,30
2019-02-13,1143.89,6812106,2019,44
2019-02-27,1142.32,6812106,2019,58
2019-03-12,1141.17,6812106,2019,71
2019-03-28,1139.57,6812106,2019,87
2019-04-11,1139.36,6812106,2019,101
2019-04-30,1141.25,6812106,2019,120
2019-05-15,1151.21,6812106,2019,135
2019-05-29,1145.6,6812106,2019,149
2019-06-13,1143.59,6812106,2019,164
2019-06-27,1143.29,6812106,2019,178
2019-07-17,1140.55,6812106,2019,198
2019-07-31,1139.03,6812106,2019,212
2019-08-15,1137.94,6812106,2019,227
2019-08-29,1137.03,6812106,2019,241
2019-09-12,1136.36,6812106,2019,255
2019-09-25,1135.85,6812106,2019,268
2019-10-16,1135.77,6812106,2019,289
2019-10-31,1135.01,6812106,2019,304
2019-11-14,1134.84,6812106,2019,318
2019-11-27,1134.43,6812106,2019,331
2019-12-12,1134.27,6812106,2019,346
2019-12-30,1133.83,6812106,2019,364
2020-01-14,1133.7,6812106,2020,14
2020-01-30,1133.85,6812106,2020,30
2020-02-13,1134.76,6812106,2020,44
2020-02-27,1134,6812106,2020,58
2020-03-16,1134.51,6812106,2020,76
2020-03-30,1134.83,6812106,2020,90
2020-04-16,1134.38,6812106,2020,107
2020-04-30,1133.67,6812106,2020,121
2020-05-14,1133.92,6812106,2020,135
2020-05-28,1139.93,6812106,2020,149
2020-06-15,1136.24,6812106,2020,167
2020-06-29,1134.92,6812106,2020,181
2020-07-16,1133.76,6812106,2020,198
2020-07-30,1133.18,6812106,2020,212
2020-08-13,1132.98,6812106,2020,226
2020-08-27,1132.73,6812106,2020,240
2020-09-15,1143.31,6812106,2020,259
2020-09-30,1138.59,6812106,2020,274
2020-10-15,1136.38,6812106,2020,289
2020-10-29,1134.13,6812106,2020,303
2020-11-16,1134.15,6812106,2020,321
2020-11-30,1133.82,6812106,2020,335
2020-12-15,1133.66,6812106,2020,350
2020-12-28,1133.2,6812106,2020,363
2021-01-14,1133.1,6812106,2021,14
2021-01-28,1132.77,6812106,2021,28
2021-02-11,1132.64,6812106,2021,42
2021-02-25,1132.54,6812106,2021,56
2021-03-16,1132.41,6812106,2021,75
2021-03-30,1132.23,6812106,2021,89
2021-04-15,1132,6812106,2021,105
2021-04-29,1131.75,6812106,2021,119
2021-05-13,1134.09,6812106,2021,133
2021-05-26,1148.33,6812106,2021,146
2021-06-17,1141.52,6812106,2021,168
2021-06-29,1138.66,6812106,2021,180
2021-07-15,1142.49,6812106,2021,196
2021-07-29,1139.93,6812106,2021,210
2021-08-16,1138.54,6812106,2021,228
2021-08-30,1137.47,6812106,2021,242
2021-09-15,1136.84,6812106,2021,258
2021-09-30,1138.98,6812106,2021,273
2021-10-15,1146.75,6812106,2021,288
2021-10-28,1141.5,6812106,2021,301
2021-11-15,1139.11,6812106,2021,319
2021-11-30,1137.55,6812106,2021,334
2021-12-14,1136.81,6812106,2021,348
2021-12-28,1136.3,6812106,2021,362
2022-01-13,1135.46,6812106,2022,13
2022-01-27,1134.95,6812106,2022,27
2022-02-11,1134.83,6812106,2022,42
2022-02-28,1134.21,6812106,2022,59
2022-03-16,1134,6812106,2022,75
2022-03-30,1133.68,6812106,2022,89
2005-11-15,1242.75,6812413,2005,319
2005-11-30,1243.5,6812413,2005,334
2005-12-15,1241,6812413,2005,349
2005-12-30,1244.17,6812413,2005,364
2006-01-15,1185.75,6812413,2006,15
2006-01-31,1183.17,6812413,2006,31
2006-02-15,1242,6812413,2006,46
2006-02-28,1231.33,6812413,2006,59
2006-03-14,1239.8,6812413,2006,73
2006-03-31,1240.75,6812413,2006,90
2006-04-15,1237.08,6812413,2006,105
2006-04-30,1229.58,6812413,2006,120
2006-05-15,1197.58,6812413,2006,135
2006-05-31,1233.33,6812413,2006,151
2006-06-15,1229.33,6812413,2006,166
2006-06-30,1231.67,6812413,2006,181
2006-07-15,1231.08,6812413,2006,196
2006-07-31,1230.25,6812413,2006,212
2006-08-15,1228.18,6812413,2006,227
2006-08-30,1229.67,6812413,2006,242
2006-09-15,1234.92,6812413,2006,258
2006-09-30,1233.58,6812413,2006,273
2006-10-15,1235.58,6812413,2006,288
2006-10-30,1230.33,6812413,2006,303
2006-11-15,1232.08,6812413,2006,319
2006-11-30,1233.25,6812413,2006,334
2006-12-15,1228.25,6812413,2006,349
2006-12-31,1227.68,6812413,2006,365
2007-01-19,1237.75,6812413,2007,19
2007-01-31,1240.83,6812413,2007,31
2007-02-15,1246.33,6812413,2007,46
2007-02-28,1246.83,6812413,2007,59
2007-03-15,1248.67,6812413,2007,74
2007-03-30,1253,6812413,2007,89
2007-04-15,1255.5,6812413,2007,105
2007-04-30,1255.5,6812413,2007,120
2007-05-15,1251.83,6812413,2007,135
2007-05-31,1255.67,6812413,2007,151
2007-06-15,1254.83,6812413,2007,166
2007-06-30,1254.67,6812413,2007,181
2007-07-13,1255.67,6812413,2007,194
2007-07-31,1254.67,6812413,2007,212
2007-08-15,1255.33,6812413,2007,227
2007-08-31,1257.9,6812413,2007,243
2007-09-15,1258.1,6812413,2007,258
2007-09-30,1251,6812413,2007,273
2007-10-15,1253.9,6812413,2007,288
2007-10-31,1253.4,6812413,2007,304
2007-11-15,1253,6812413,2007,319
2007-11-30,1250.6,6812413,2007,334
2007-12-14,1250.4,6812413,2007,348
2007-12-31,1248.4,6812413,2007,365
2008-01-15,1249.9,6812413,2008,15
2008-01-31,1249.6,6812413,2008,31
2008-02-15,1246.9,6812413,2008,46
2008-02-29,1244.4,6812413,2008,60
2008-03-14,1245,6812413,2008,74
2008-03-31,1244.3,6812413,2008,91
2008-04-15,1244,6812413,2008,106
2008-04-30,1236.8,6812413,2008,121
2008-05-15,1237.6,6812413,2008,136
2008-05-30,1235.2,6812413,2008,151
2008-06-15,1234.3,6812413,2008,167
2008-06-30,1235.4,6812413,2008,182
2008-07-15,1236.4,6812413,2008,197
2008-07-31,1229.6,6812413,2008,213
2008-08-15,1237,6812413,2008,228
2008-08-29,1238.9,6812413,2008,242
2008-09-15,1237.6,6812413,2008,259
2008-09-30,1234.3,6812413,2008,274
2008-10-15,1235.6,6812413,2008,289
2008-10-31,1236,6812413,2008,305
2008-11-13,1236.6,6812413,2008,318
2008-12-01,1235.6,6812413,2008,336
2008-12-15,1238.1,6812413,2008,350
2008-12-29,1238.5,6812413,2008,364
2009-01-15,1238.8,6812413,2009,15
2009-01-30,1238.4,6812413,2009,30
2009-02-13,1237.1,6812413,2009,44
2009-02-27,1236.6,6812413,2009,58
2009-03-17,1234,6812413,2009,76
2009-03-31,1234.8,6812413,2009,90
2009-04-15,1230.1,6812413,2009,105
2009-04-29,1231.6,6812413,2009,119
2009-05-15,1229.8,6812413,2009,135
2009-05-29,1231.2,6812413,2009,149
2009-06-15,1226.6,6812413,2009,166
2009-06-30,1222.9,6812413,2009,181
2009-07-15,1223,6812413,2009,196
2009-07-31,1223.7,6812413,2009,212
2009-08-14,1222.9,6812413,2009,226
2009-08-28,1223,6812413,2009,240
2009-09-15,1229.2,6812413,2009,258
2009-09-30,1227.58,6812413,2009,273
2009-10-15,1235.29,6812413,2009,288
2009-10-30,1237.3,6812413,2009,303
2009-11-13,1244.4,6812413,2009,317
2009-11-30,1249.8,6812413,2009,334
2009-12-15,1251.4,6812413,2009,349
2010-01-12,1250.3,6812413,2010,12
2010-01-28,1254.7,6812413,2010,28
2010-02-12,1257.6,6812413,2010,43
2010-02-26,1258.6,6812413,2010,57
2010-03-15,1256.8,6812413,2010,74
2010-03-31,1256.5,6812413,2010,90
2010-04-16,1257,6812413,2010,106
2010-04-30,1256.7,6812413,2010,120
2010-05-14,1254.3,6812413,2010,134
2010-05-28,1253.87,6812413,2010,148
2010-06-16,1253.6,6812413,2010,167
2010-06-30,1251.4,6812413,2010,181
2010-07-16,1251.29,6812413,2010,197
2010-07-30,1249.35,6812413,2010,211
2010-08-16,1243.65,6812413,2010,228
2010-08-31,1242.1,6812413,2010,243
2010-09-16,1245.85,6812413,2010,259
2010-09-30,1245.62,6812413,2010,273
2010-10-15,1243.7,6812413,2010,288
2010-10-29,1237,6812413,2010,302
2010-11-16,1244.98,6812413,2010,320
2010-11-30,1243.24,6812413,2010,334
2010-12-16,1243.36,6812413,2010,350
2010-12-30,1243.42,6812413,2010,364
2011-01-14,1242.2,6812413,2011,14
2011-01-28,1240.71,6812413,2011,28
2011-02-11,1239.64,6812413,2011,42
2011-02-25,1240.4,6812413,2011,56
2011-03-15,1235.48,6812413,2011,74
2011-03-31,1230.59,6812413,2011,90
2011-04-15,1231.77,6812413,2011,105
2011-04-29,1232.86,6812413,2011,119
2011-05-13,1232.21,6812413,2011,133
2011-05-27,1231.83,6812413,2011,147
2011-06-16,1226.44,6812413,2011,167
2011-06-30,1227.77,6812413,2011,181
2011-07-15,1226.09,6812413,2011,196
2011-07-29,1225.91,6812413,2011,210
2011-08-16,1225.8,6812413,2011,228
2011-08-31,1223.76,6812413,2011,243
2011-09-16,1225.21,6812413,2011,259
2011-10-13,1232,6812413,2011,286
2011-10-28,1229.67,6812413,2011,301
2011-11-15,1229.36,6812413,2011,319
2011-11-30,1229.4,6812413,2011,334
2011-12-16,1234,6812413,2011,350
2011-12-29,1233.97,6812413,2011,363
2012-01-19,1236.57,6812413,2012,19
2012-01-31,1236.08,6812413,2012,31
2012-02-16,1237.62,6812413,2012,47
2012-02-29,1239.3,6812413,2012,60
2012-03-15,1240.32,6812413,2012,75
2012-03-30,1241.38,6812413,2012,90
2012-04-13,1240.75,6812413,2012,104
2012-04-27,1240.3,6812413,2012,118
2012-05-15,1244.17,6812413,2012,136
2012-05-31,1242.05,6812413,2012,152
2012-06-15,1237.9,6812413,2012,167
2012-06-29,1239,6812413,2012,181
2012-07-17,1239.96,6812413,2012,199
2012-07-31,1235.6,6812413,2012,213
2012-08-16,1232.7,6812413,2012,229
2012-09-14,1229.6,6812413,2012,258
2012-09-27,1230.7,6812413,2012,271
2012-10-16,1233.4,6812413,2012,290
2012-10-31,1230.8,6812413,2012,305
2012-11-16,1233,6812413,2012,321
2012-11-30,1234,6812413,2012,335
2012-12-14,1234.2,6812413,2012,349
2012-12-28,1234.2,6812413,2012,363
2013-01-16,1236.9,6812413,2013,16
2013-01-31,1235.3,6812413,2013,31
2013-02-15,1233.6,6812413,2013,46
2013-02-28,1232.5,6812413,2013,59
2013-03-15,1232.8,6812413,2013,74
2013-03-28,1230.3,6812413,2013,87
2013-04-16,1230.4,6812413,2013,106
2013-04-30,1229.1,6812413,2013,120
2013-05-15,1231,6812413,2013,135
2013-05-31,1229.8,6812413,2013,151
2013-06-14,1230.4,6812413,2013,165
2013-06-28,1226.6,6812413,2013,179
2013-07-16,1224.6,6812413,2013,197
2013-07-31,1224,6812413,2013,212
2013-08-16,1219.8,6812413,2013,228
2013-08-30,1220.8,6812413,2013,242
2013-09-13,1221.6,6812413,2013,256
2013-09-27,1222.2,6812413,2013,270
2013-10-16,1224.6,6812413,2013,289
2013-10-31,1226,6812413,2013,304
2013-11-15,1227.4,6812413,2013,319
2013-11-26,1228.08,6812413,2013,330
2013-12-17,1228.4,6812413,2013,351
2013-12-30,1230.6,6812413,2013,364
2014-01-16,1228,6812413,2014,16
2014-02-14,1229,6812413,2014,45
2014-02-28,1226.4,6812413,2014,59
2014-03-14,1227.2,6812413,2014,73
2014-03-28,1224.4,6812413,2014,87
2014-04-15,1218.8,6812413,2014,105
2014-04-30,1213.9,6812413,2014,120
2014-05-15,1214.8,6812413,2014,135
2014-05-30,1216.2,6812413,2014,150
2014-06-13,1216.4,6812413,2014,164
2014-06-27,1213.4,6812413,2014,178
2014-07-16,1210.4,6812413,2014,197
2014-07-31,1217.92,6812413,2014,212
2014-08-15,1212,6812413,2014,227
2014-08-29,1209.2,6812413,2014,241
2014-09-15,1209.4,6812413,2014,258
2014-09-30,1211,6812413,2014,273
2014-10-15,1210.8,6812413,2014,288
2014-10-31,1206.2,6812413,2014,304
2014-11-14,1215.4,6812413,2014,318
2014-11-25,1216,6812413,2014,329
2014-12-10,1219.4,6812413,2014,344
2014-12-22,1222.4,6812413,2014,356
2015-01-15,1225.6,6812413,2015,15
2015-01-29,1224.2,6812413,2015,29
2015-02-12,1225.5,6812413,2015,43
2015-02-26,1227.3,6812413,2015,57
2015-03-16,1230.6,6812413,2015,75
2015-03-30,1233.4,6812413,2015,89
2015-04-15,1234,6812413,2015,105
2015-04-29,1239.5,6812413,2015,119
2015-05-14,1240.6,6812413,2015,134
2015-05-29,1248.8,6812413,2015,149
2015-06-15,1252.8,6812413,2015,166
2015-06-29,1252.8,6812413,2015,180
2015-07-16,1249.8,6812413,2015,197
2015-07-30,1248.8,6812413,2015,211
2015-08-13,1245.6,6812413,2015,225
2015-08-27,1242.5,6812413,2015,239
2015-09-15,1241,6812413,2015,258
2015-09-29,1240.7,6812413,2015,272
2015-10-15,1235.8,6812413,2015,288
2015-10-29,1236.4,6812413,2015,302
2015-11-13,1243.2,6812413,2015,317
2015-11-23,1246.4,6812413,2015,327
2015-12-15,1252.1,6812413,2015,349
2015-12-29,1253.25,6812413,2015,363
2016-01-14,1255,6812413,2016,14
2016-01-28,1254.5,6812413,2016,28
2016-02-11,1253.2,6812413,2016,42
2016-02-24,1251.1,6812413,2016,55
2016-03-15,1250.4,6812413,2016,75
2016-03-30,1250.3,6812413,2016,90
2016-04-14,1249.3,6812413,2016,105
2016-04-28,1255.4,6812413,2016,119
2016-05-16,1256.3,6812413,2016,137
2016-05-31,1259.1,6812413,2016,152
2016-06-15,1258.8,6812413,2016,167
2016-06-30,1256.6,6812413,2016,182
2016-07-13,1251.1,6812413,2016,195
2016-07-28,1250.88,6812413,2016,210
2016-08-16,1249.13,6812413,2016,229
2016-08-30,1245.4,6812413,2016,243
2016-09-15,1239,6812413,2016,259
2016-09-29,1243.2,6812413,2016,273
2016-10-13,1241.4,6812413,2016,287
2016-10-27,1237,6812413,2016,301
2016-11-16,1244.2,6812413,2016,321
2016-11-29,1242.6,6812413,2016,334
2016-12-15,1244.4,6812413,2016,350
2016-12-28,1246.8,6812413,2016,363
2017-01-17,1248.8,6812413,2017,17
2017-01-30,1248.8,6812413,2017,30
